gppd_plant_id,plant_name,latitude,longitude,platts_plant_id_x,country,country_long,plant_capacity,plant_primary_fuel,commissioning_year,owner_x,platts_plant_id_y,platts_unit_id,unit_name,owner_y,unit_capacity,year_commissioned,city,state,region,subregion
WRI1021666,LAGONI ROSSI,43.1666,10.7847,1079919,ITA,ITALY,20.0,Geothermal,1981.0,,1016025,1127823,LAGONI ROSSI-II NO 2,ENEL GREEN POWER SPA,8.0,1978.0,Pomarance (PI),,EUROPE,EU
WRI1021666,LAGONI ROSSI,43.1666,10.7847,1079919,ITA,ITALY,20.0,Geothermal,1981.0,,1016025,1127824,LAGONI ROSSI-III NO 1,ENEL GREEN POWER SPA,8.0,1981.0,Pomarance (PI),,EUROPE,EU
WRI1002898,LAMARMORA,45.5248,10.2273,1010422,ITA,ITALY,116.7,Oil,,,1010422,1107093,LAMARMORA 1,A2A SPA,31.0,1976.0,Brescia (BS),,EUROPE,EU
WRI1002898,LAMARMORA,45.5248,10.2273,1010422,ITA,ITALY,116.7,Oil,,,1010422,1107094,LAMARMORA 2,A2A SPA,33.0,1980.0,Brescia (BS),,EUROPE,EU
WRI1002898,LAMARMORA,45.5248,10.2273,1010422,ITA,ITALY,116.7,Oil,,,1010422,1107095,LAMARMORA 3,A2A SPA,75.0,1988.0,Brescia (BS),,EUROPE,EU
WRI1002898,LAMARMORA,45.5248,10.2273,1010422,ITA,ITALY,116.7,Oil,,,1010422,1107096,LAMARMORA IC 1&2,A2A SPA,0.33,1982.0,Brescia (BS),,EUROPE,EU
WRI1002898,LAMARMORA,45.5248,10.2273,1010422,ITA,ITALY,116.7,Oil,,,1010422,1107098,LAMARMORA IC 3&4,A2A SPA,5.6,,Brescia (BS),,EUROPE,EU
WRI1002901,LANA,46.6124,11.1559,1016028,ITA,ITALY,120.0,Hydro,,,1016028,1128046,LANA 1,ALPERIA SPA,21.95,1953.0,Lana (BZ),,EUROPE,EU
WRI1002901,LANA,46.6124,11.1559,1016028,ITA,ITALY,120.0,Hydro,,,1016028,1128047,LANA 2,ALPERIA SPA,21.95,1953.0,Lana (BZ),,EUROPE,EU
WRI1002901,LANA,46.6124,11.1559,1016028,ITA,ITALY,120.0,Hydro,,,1016028,1128048,LANA 3,ALPERIA SPA,21.95,1953.0,Lana (BZ),,EUROPE,EU
WRI1002901,LANA,46.6124,11.1559,1016028,ITA,ITALY,120.0,Hydro,,,1016028,1128049,LANA 4,ALPERIA SPA,21.95,1953.0,Lana (BZ),,EUROPE,EU
WRI1002901,LANA,46.6124,11.1559,1016028,ITA,ITALY,120.0,Hydro,,,1016028,1128050,LANA 5,ALPERIA SPA,34.0,1965.0,Lana (BZ),,EUROPE,EU
WRI1002902,LANZADA,46.2693,9.8692,1016029,ITA,ITALY,188.0,Hydro,,,1016029,1128184,LANZADA 1,ENEL SPA,62.67,1957.0,Lanzada (SO),,EUROPE,EU
WRI1002902,LANZADA,46.2693,9.8692,1016029,ITA,ITALY,188.0,Hydro,,,1016029,1128185,LANZADA 2,ENEL SPA,62.67,1959.0,Lanzada (SO),,EUROPE,EU
WRI1002902,LANZADA,46.2693,9.8692,1016029,ITA,ITALY,188.0,Hydro,,,1016029,1128186,LANZADA 3,ENEL SPA,62.67,1963.0,Lanzada (SO),,EUROPE,EU
WRI1002902,LANZADA,46.2693,9.8692,1016029,ITA,ITALY,188.0,Hydro,,,1016029,1128190,LANZADA A1,ENEL SPA,1.0,1963.0,Lanzada (SO),,EUROPE,EU
WRI1021663,LE PRATA,43.1962,10.8323,1016037,ITA,ITALY,20.0,Geothermal,1996.0,,1016037,1128548,LE PRATA 1,ENEL GREEN POWER SPA,20.0,1996.0,Castelnuovo (PI),,EUROPE,EU
WRI1002904,LEINI,45.163,7.7505,1061893,ITA,ITALY,379.5,Gas,2007.0,,1061893,1191381,LEINI GT 1,ENGIE ITALIA,272.0,2007.0,Leini (TO),,EUROPE,EU
WRI1021318,MAGISANO,39.0095,16.6206,1016046,ITA,ITALY,75.0,Hydro,,,1016046,1130643,MAGISANO 1,A2A SPA,39.4,1978.0,Magisano (CZ),,EUROPE,EU
WRI1002908,MESE,46.3063,9.3823,1016056,ITA,ITALY,164.34,Hydro,,,1016056,1132543,MESE 1,EDIPOWER SPA,27.8,1929.0,Mese (SO),,EUROPE,EU
WRI1002908,MESE,46.3063,9.3823,1016056,ITA,ITALY,164.34,Hydro,,,1016056,1132544,MESE 2,EDIPOWER SPA,27.8,1929.0,Mese (SO),,EUROPE,EU
WRI1002908,MESE,46.3063,9.3823,1016056,ITA,ITALY,164.34,Hydro,,,1016056,1132545,MESE 3,EDIPOWER SPA,27.8,1929.0,Mese (SO),,EUROPE,EU
WRI1002908,MESE,46.3063,9.3823,1016056,ITA,ITALY,164.34,Hydro,,,1016056,1196543,MESE 4,EDIPOWER SPA,33.9,1959.0,Mese (SO),,EUROPE,EU
WRI1002908,MESE,46.3063,9.3823,1016056,ITA,ITALY,164.34,Hydro,,,1016056,1196544,MESE 5,EDIPOWER SPA,33.9,1959.0,Mese (SO),,EUROPE,EU
WRI1002910,MONCALIERI,44.993,7.6755,1009739,ITA,ITALY,780.0,Gas,,,1009739,1178133,MONCALIERI CC-1 GT 1,IREN ENERGIA SPA,260.0,2005.0,Moncalieri (TO),,EUROPE,EU
WRI1002910,MONCALIERI,44.993,7.6755,1009739,ITA,ITALY,780.0,Gas,,,1009739,1186115,MONCALIERI CC-2 GT 1,IREN ENERGIA SPA,260.0,2008.0,Moncalieri (TO),,EUROPE,EU
WRI1002910,MONCALIERI,44.993,7.6755,1009739,ITA,ITALY,780.0,Gas,,,1009739,1133630,MONCALIERI GT 1,IREN ENERGIA SPA,35.0,1975.0,Moncalieri (TO),,EUROPE,EU
WRI1002910,MONCALIERI,44.993,7.6755,1009739,ITA,ITALY,780.0,Gas,,,1009739,1163881,MONCALIERI S2,IREN ENERGIA SPA,132.0,1966.0,Moncalieri (TO),,EUROPE,EU
WRI1002913,MONTEFERRANTE,41.9547,14.3884,1072036,ITA,ITALY,105.24,Wind,,,1072036,1208605,MONTEFERRANTE-1 WTG 1-30,E2I ENERGIE SPECIALI SRL,18.0,2001.0,Monteferrante (CH),,EUROPE,EU
WRI1002913,MONTEFERRANTE,41.9547,14.3884,1072036,ITA,ITALY,105.24,Wind,,,1072036,1208606,MONTEFERRANTE-2 WTG 1-11,E2I ENERGIE SPECIALI SRL,6.6,2002.0,Monteferrante (CH),,EUROPE,EU
WRI1002914,MONTORIO,42.5831,13.6383,1016072,ITA,ITALY,110.0,Hydro,,,1016072,1133805,MONTORIO 1,ENEL SPA,36.7,1955.0,Montorio al Vomano (TE),,EUROPE,EU
WRI1002914,MONTORIO,42.5831,13.6383,1016072,ITA,ITALY,110.0,Hydro,,,1016072,1215897,MONTORIO 2,ENEL SPA,36.7,1955.0,Montorio al Vomano (TE),,EUROPE,EU
WRI1002914,MONTORIO,42.5831,13.6383,1016072,ITA,ITALY,110.0,Hydro,,,1016072,1215898,MONTORIO 3,ENEL SPA,36.7,1955.0,Montorio al Vomano (TE),,EUROPE,EU
WRI1002907,MADDALONI,41.0197,14.37,,ITA,ITALY,352.0,Gas,1977.0,,1016045,1130473,MADDALONI GT 1,ENEL SPA,88.8,1977.0,Maddaloni (CE),,EUROPE,EU
WRI1002907,MADDALONI,41.0197,14.37,,ITA,ITALY,352.0,Gas,1977.0,,1016045,1130474,MADDALONI GT 2,ENEL SPA,88.8,1977.0,Maddaloni (CE),,EUROPE,EU
WRI1002907,MADDALONI,41.0197,14.37,,ITA,ITALY,352.0,Gas,1977.0,,1016045,1130475,MADDALONI GT 3,ENEL SPA,88.8,1978.0,Maddaloni (CE),,EUROPE,EU
WRI1002907,MADDALONI,41.0197,14.37,,ITA,ITALY,352.0,Gas,1977.0,,1016045,1130476,MADDALONI GT 4,ENEL SPA,88.8,1979.0,Maddaloni (CE),,EUROPE,EU
WRI1021797,NUOVA CASTELNUOVO,43.2166,10.9052,1076659,ITA,ITALY,15.0,Geothermal,2000.0,,1076659,1217004,NUOVA CASTELNUOVO 1,ENEL GREEN POWER SPA,14.5,2000.0,Castelnuovo (PI),,EUROPE,EU
WRI1021721,NUOVA MOLINETTO,43.2112,10.8585,1076663,ITA,ITALY,18.0,Geothermal,2002.0,,1076663,1217006,NUOVA MOLINETTO 1,ENEL GREEN POWER SPA,20.0,2002.0,Castelnuovo (PI),,EUROPE,EU
WRI1021914,NUOVA MONTEROTONDO,43.1519,10.8495,1076660,ITA,ITALY,11.0,Geothermal,2002.0,,1076660,1217002,NUOVA MONTEROTONDO 1,ENEL GREEN POWER SPA,10.0,2002.0,Monterotondo (GR),,EUROPE,EU
WRI1021762,NUOVA SASSO,43.1763,10.8521,1076662,ITA,ITALY,17.0,Geothermal,1996.0,,1076662,1217005,NUOVA SASSO 1,ENEL GREEN POWER SPA,14.1,1998.0,Castelnuovo (PI),,EUROPE,EU
WRI1021382,NUOVA SERRAZZANO,43.204,10.8003,1076658,ITA,ITALY,49.0,Geothermal,2002.0,,1076658,1217001,NUOVA SERRAZZANO 1,ENEL GREEN POWER SPA,60.0,2002.0,Pomarance (PI),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1138091,OSTIGLIA 1,EP PRODUZIONE SPA,330.0,1967.0,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1177231,OSTIGLIA 1RP GT 1,EP PRODUZIONE SPA,250.0,2003.0,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1138092,OSTIGLIA 2,EP PRODUZIONE SPA,330.0,1973.0,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1177229,OSTIGLIA 2RP GT 1,EP PRODUZIONE SPA,250.0,2003.0,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1138093,OSTIGLIA 3,EP PRODUZIONE SPA,330.0,1974.0,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1177230,OSTIGLIA 3RP GT 1,EP PRODUZIONE SPA,250.0,2005.0,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1138094,OSTIGLIA 4,EP PRODUZIONE SPA,330.0,1974.0,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1219867,OSTIGLIA GT 1,EP PRODUZIONE SPA,102.5,,Ostiglia (MN),,EUROPE,EU
WRI1002917,OSTIGLIA,45.0603,11.1374,1016082,ITA,ITALY,1457.0,Gas,2013.0,E On,1016082,1219868,OSTIGLIA GT 2,EP PRODUZIONE SPA,102.5,,Ostiglia (MN),,EUROPE,EU
WRI1002918,PIACENZA,45.0543,9.7086,1016092,ITA,ITALY,806.0,Gas,2006.0,Edipower,1016092,1139789,PIACENZA 3,EDIPOWER SPA,330.0,1965.0,Piacenza (PC),,EUROPE,EU
WRI1002918,PIACENZA,45.0543,9.7086,1016092,ITA,ITALY,806.0,Gas,2006.0,Edipower,1016092,1139790,PIACENZA 4,EDIPOWER SPA,330.0,1967.0,Piacenza (PC),,EUROPE,EU
WRI1002918,PIACENZA,45.0543,9.7086,1016092,ITA,ITALY,806.0,Gas,2006.0,Edipower,1016092,1208944,PIACENZA CC GT 41,EDIPOWER SPA,270.0,2006.0,Piacenza (PC),,EUROPE,EU
WRI1002918,PIACENZA,45.0543,9.7086,1016092,ITA,ITALY,806.0,Gas,2006.0,Edipower,1016092,1208943,PIACENZA CC GT 42,EDIPOWER SPA,270.0,2006.0,Piacenza (PC),,EUROPE,EU
WRI1021725,PIANACCE,43.2108,11.0308,1055294,ITA,ITALY,18.0,Geothermal,1987.0,,1055294,1181628,PIANACCE 1,ENEL GREEN POWER SPA,20.0,1987.0,Radicondoli (SI),,EUROPE,EU
WRI1002919,PIETRAFITTA,42.9954,12.1995,1081954,ITA,ITALY,365.0,Gas,,ENEL,1016096,1225885,PIETRAFITTA GT PF 3,ENEL SPA,88.0,1980.0,Panicale (PG),,EUROPE,EU
WRI1002919,PIETRAFITTA,42.9954,12.1995,1081954,ITA,ITALY,365.0,Gas,,ENEL,1016096,1225886,PIETRAFITTA GT PF 4,ENEL SPA,88.0,1980.0,Panicale (PG),,EUROPE,EU
WRI1002924,PORTO CORSINI,44.4836,12.2652,1016114,ITA,ITALY,750.0,Gas,2002.0,ENEL,1016114,1140919,PORTO CORSINI RP-3 GT 1,ENEL SPA,250.0,2002.0,Porto Corsini (RA),,EUROPE,EU
WRI1002924,PORTO CORSINI,44.4836,12.2652,1016114,ITA,ITALY,750.0,Gas,2002.0,ENEL,1016114,1140920,PORTO CORSINI RP-4 GT 1,ENEL SPA,250.0,2002.0,Porto Corsini (RA),,EUROPE,EU
WRI1002927,PORTO TOLLE,44.9569,12.4883,1015944,ITA,ITALY,2640.0,Oil,,ENEL,1016117,1140953,PORTO TOLLE 1,ENEL SPA,660.0,1980.0,Porto Tolle (RO),,EUROPE,EU
WRI1002927,PORTO TOLLE,44.9569,12.4883,1015944,ITA,ITALY,2640.0,Oil,,ENEL,1016117,1140954,PORTO TOLLE 2,ENEL SPA,660.0,1981.0,Porto Tolle (RO),,EUROPE,EU
WRI1002927,PORTO TOLLE,44.9569,12.4883,1015944,ITA,ITALY,2640.0,Oil,,ENEL,1016117,1140955,PORTO TOLLE 3,ENEL SPA,660.0,1982.0,Porto Tolle (RO),,EUROPE,EU
WRI1002927,PORTO TOLLE,44.9569,12.4883,1015944,ITA,ITALY,2640.0,Oil,,ENEL,1016117,1140956,PORTO TOLLE 4,ENEL SPA,660.0,1984.0,Porto Tolle (RO),,EUROPE,EU
WRI1002928,PORTO VIRO,45.0178,12.2408,1042090,ITA,ITALY,125.0,Gas,,Edison,1042090,1162576,PORTO VIRO GT 1,EDISON SPA,85.0,1997.0,Porto Viro (RO),,EUROPE,EU
WRI1002931,PROVVIDENZA,44.55,11.1,1016125,ITA,ITALY,139.0,Hydro,,,1016125,1141334,PROVVIDENZA 1,ENEL SPA,47.0,1949.0,L'Aquila (AQ),,EUROPE,EU
WRI1002931,PROVVIDENZA,44.55,11.1,1016125,ITA,ITALY,139.0,Hydro,,,1016125,1225335,PROVVIDENZA 2,ENEL SPA,47.0,1949.0,L'Aquila (AQ),,EUROPE,EU
WRI1002931,PROVVIDENZA,44.55,11.1,1016125,ITA,ITALY,139.0,Hydro,,,1016125,1225336,PROVVIDENZA 3,ENEL SPA,47.0,1949.0,L'Aquila (AQ),,EUROPE,EU
WRI1002926,PORTOSCUSO,39.2047,8.3789,1016058,ITA,ITALY,320.0,Oil,1973.0,ENEL,1010069,1140978,PORTOSCUSO 1,ENEL SPA,160.0,1973.0,Portoscuso (CA),,EUROPE,EU
WRI1002926,PORTOSCUSO,39.2047,8.3789,1016058,ITA,ITALY,320.0,Oil,1973.0,ENEL,1010069,1140979,PORTOSCUSO 2,ENEL SPA,160.0,1973.0,Portoscuso (CA),,EUROPE,EU
WRI1002935,RIZZICONI,38.4453,15.99,1061642,ITA,ITALY,760.0,Gas,,EGL Italia,1061642,1191091,RIZZICONI-1 GT 1,AXPO ITALIA SPA,265.0,2008.0,Rizziconi (RC),,EUROPE,EU
WRI1002935,RIZZICONI,38.4453,15.99,1061642,ITA,ITALY,760.0,Gas,,EGL Italia,1061642,1196884,RIZZICONI-2 GT 1,AXPO ITALIA SPA,265.0,2008.0,Rizziconi (RC),,EUROPE,EU
WRI1002947,SAN FILIPPO DEL MELA,38.2049,15.2818,1016154,ITA,ITALY,866.0,Oil,,Edipower,1016154,1145367,SAN FILIPPO DEL MELA A1,EDIPOWER SPA,160.0,1971.0,San Filippo del Mela (ME),,EUROPE,EU
WRI1002947,SAN FILIPPO DEL MELA,38.2049,15.2818,1016154,ITA,ITALY,866.0,Oil,,Edipower,1016154,1145368,SAN FILIPPO DEL MELA A2,EDIPOWER SPA,160.0,1971.0,San Filippo del Mela (ME),,EUROPE,EU
WRI1002947,SAN FILIPPO DEL MELA,38.2049,15.2818,1016154,ITA,ITALY,866.0,Oil,,Edipower,1016154,1145365,SAN FILIPPO DEL MELA A3,EDIPOWER SPA,160.0,1973.0,San Filippo del Mela (ME),,EUROPE,EU
WRI1002947,SAN FILIPPO DEL MELA,38.2049,15.2818,1016154,ITA,ITALY,866.0,Oil,,Edipower,1016154,1145366,SAN FILIPPO DEL MELA A4,EDIPOWER SPA,160.0,1973.0,San Filippo del Mela (ME),,EUROPE,EU
WRI1002947,SAN FILIPPO DEL MELA,38.2049,15.2818,1016154,ITA,ITALY,866.0,Oil,,Edipower,1016154,1145369,SAN FILIPPO DEL MELA B1,EDIPOWER SPA,320.0,1975.0,San Filippo del Mela (ME),,EUROPE,EU
WRI1002947,SAN FILIPPO DEL MELA,38.2049,15.2818,1016154,ITA,ITALY,866.0,Oil,,Edipower,1016154,1145370,SAN FILIPPO DEL MELA B2,EDIPOWER SPA,320.0,1976.0,San Filippo del Mela (ME),,EUROPE,EU
WRI1002946,SAN QUIRICO,44.9167,10.25,1037102,ITA,ITALY,137.0,Gas,,Edison,1037102,1162578,SAN QUIRICO GT 1,EDISON SPA,93.0,1996.0,San Quirico (PR),,EUROPE,EU
WRI1002949,SARMATO,45.0522,9.5072,1039910,ITA,ITALY,180.0,Gas,1998.0,EON,1039910,1160683,SARMATO CC 1,EDISON SPA,182.0,1998.0,Sarmato (PC),,EUROPE,EU
WRI1002951,SERMIDE,45.0265,11.2522,1016169,ITA,ITALY,1151.0,Gas,2004.0,Edipower,1016169,1146956,SERMIDE 1,EDIPOWER SPA,320.0,1982.0,Moglia di Sermide (MN),,EUROPE,EU
WRI1002951,SERMIDE,45.0265,11.2522,1016169,ITA,ITALY,1151.0,Gas,2004.0,Edipower,1016169,1146957,SERMIDE 2,EDIPOWER SPA,320.0,1983.0,Moglia di Sermide (MN),,EUROPE,EU
WRI1002951,SERMIDE,45.0265,11.2522,1016169,ITA,ITALY,1151.0,Gas,2004.0,Edipower,1016169,1146958,SERMIDE 3,EDIPOWER SPA,320.0,1984.0,Moglia di Sermide (MN),,EUROPE,EU
WRI1002951,SERMIDE,45.0265,11.2522,1016169,ITA,ITALY,1151.0,Gas,2004.0,Edipower,1016169,1180430,SERMIDE 3RP GT 1,EDIPOWER SPA,250.0,2003.0,Moglia di Sermide (MN),,EUROPE,EU
WRI1002951,SERMIDE,45.0265,11.2522,1016169,ITA,ITALY,1151.0,Gas,2004.0,Edipower,1016169,1146959,SERMIDE 4,EDIPOWER SPA,320.0,1985.0,Moglia di Sermide (MN),,EUROPE,EU
WRI1002951,SERMIDE,45.0265,11.2522,1016169,ITA,ITALY,1151.0,Gas,2004.0,Edipower,1016169,1180431,SERMIDE 4RP GT 1,EDIPOWER SPA,250.0,2004.0,Moglia di Sermide (MN),,EUROPE,EU
WRI1002951,SERMIDE,45.0265,11.2522,1016169,ITA,ITALY,1151.0,Gas,2004.0,Edipower,1016169,1180432,SERMIDE 4RP GT 2,EDIPOWER SPA,250.0,2004.0,Moglia di Sermide (MN),,EUROPE,EU
WRI1002954,SOMPLAGO,46.3706,13.0436,1016173,ITA,ITALY,220.0,Hydro,,,1016173,1149077,SOMPLAGO 1,EDISON SPA,55.4,1957.0,Cavazzo Carnico (UD),,EUROPE,EU
WRI1002954,SOMPLAGO,46.3706,13.0436,1016173,ITA,ITALY,220.0,Hydro,,,1016173,1149078,SOMPLAGO 2,EDISON SPA,55.4,1958.0,Cavazzo Carnico (UD),,EUROPE,EU
WRI1002954,SOMPLAGO,46.3706,13.0436,1016173,ITA,ITALY,220.0,Hydro,,,1016173,1149079,SOMPLAGO 3,EDISON SPA,55.5,1962.0,Cavazzo Carnico (UD),,EUROPE,EU
WRI1002954,SOMPLAGO,46.3706,13.0436,1016173,ITA,ITALY,220.0,Hydro,,,1016173,1227270,SOMPLAGO 4,EDISON SPA,62.0,,Cavazzo Carnico (UD),,EUROPE,EU
WRI1002954,SOMPLAGO,46.3706,13.0436,1016173,ITA,ITALY,220.0,Hydro,,,1016173,1227271,SOMPLAGO 5,EDISON SPA,62.0,,Cavazzo Carnico (UD),,EUROPE,EU
WRI1002955,SONDRIO,46.169,9.8691,1016174,ITA,ITALY,144.0,Hydro,,,1016174,1149106,SONDRIO 1,ENEL SPA,72.05,1960.0,Sondiro (SO),,EUROPE,EU
WRI1002955,SONDRIO,46.169,9.8691,1016174,ITA,ITALY,144.0,Hydro,,,1016174,1149107,SONDRIO 2,ENEL SPA,72.05,1960.0,Sondiro (SO),,EUROPE,EU
WRI1002957,SOVERZENE,46.2083,12.3031,1034799,ITA,ITALY,213.5,Hydro,,,1034799,1149361,SOVERZENE 1,ENEL SPA,52.5,1951.0,Soverzene (BL),,EUROPE,EU
WRI1002957,SOVERZENE,46.2083,12.3031,1034799,ITA,ITALY,213.5,Hydro,,,1034799,1201997,SOVERZENE 2,ENEL SPA,52.5,1951.0,Soverzene (BL),,EUROPE,EU
WRI1002957,SOVERZENE,46.2083,12.3031,1034799,ITA,ITALY,213.5,Hydro,,,1034799,1201998,SOVERZENE 3,ENEL SPA,52.5,1951.0,Soverzene (BL),,EUROPE,EU
WRI1002957,SOVERZENE,46.2083,12.3031,1034799,ITA,ITALY,213.5,Hydro,,,1034799,1149362,SOVERZENE 4,ENEL SPA,52.5,1956.0,Soverzene (BL),,EUROPE,EU
WRI1002958,SPARANISE,41.1783,14.1129,1057840,ITA,ITALY,760.0,Gas,,EGL Italia,1057840,1185294,SPARANISE-1 GT 1,AXPO ITALIA SPA,260.0,2007.0,Sparanise (CE),,EUROPE,EU
WRI1002958,SPARANISE,41.1783,14.1129,1057840,ITA,ITALY,760.0,Gas,,EGL Italia,1057840,1193647,SPARANISE-2 GT 1,AXPO ITALIA SPA,260.0,2007.0,Sparanise (CE),,EUROPE,EU
WRI1021681,SU SCIOFFU,39.4129,8.968,1088838,ITA,ITALY,20.0,Solar,,Enel Green Power SpA,1088838,1237994,SU SCIOFFU PV 1,MOSER BAER CLEAN ENERGY LTD,5.0,2011.0,Villasor (CA),,EUROPE,EU
WRI1021681,SU SCIOFFU,39.4129,8.968,1088838,ITA,ITALY,20.0,Solar,,Enel Green Power SpA,1088838,1245213,SU SCIOFFU PV 2,MOSER BAER CLEAN ENERGY LTD,15.0,2012.0,Villasor (CA),,EUROPE,EU
WRI1002960,TAIO,46.3346,11.0643,1042073,ITA,ITALY,161.0,Hydro,,,1042073,1162554,TAIO 1,DOLOMITI EDISON ENERGY SRL,35.0,1951.0,Taio (TN),,EUROPE,EU
WRI1002960,TAIO,46.3346,11.0643,1042073,ITA,ITALY,161.0,Hydro,,,1042073,1162555,TAIO 2,DOLOMITI EDISON ENERGY SRL,35.0,1951.0,Taio (TN),,EUROPE,EU
WRI1002960,TAIO,46.3346,11.0643,1042073,ITA,ITALY,161.0,Hydro,,,1042073,1162556,TAIO 3,DOLOMITI EDISON ENERGY SRL,35.0,1951.0,Taio (TN),,EUROPE,EU
WRI1002962,TAVAZZANO,45.3325,9.4364,1016183,ITA,ITALY,1520.0,Gas,2005.0,E. On,1016183,1151870,TAVAZZANO 5,EP PRODUZIONE SPA,320.0,1981.0,Montanaso Lombardo (LO),,EUROPE,EU
WRI1002962,TAVAZZANO,45.3325,9.4364,1016183,ITA,ITALY,1520.0,Gas,2005.0,E. On,1016183,1188578,TAVAZZANO 5RP GT 1,EP PRODUZIONE SPA,250.0,2004.0,Montanaso Lombardo (LO),,EUROPE,EU
WRI1002962,TAVAZZANO,45.3325,9.4364,1016183,ITA,ITALY,1520.0,Gas,2005.0,E. On,1016183,1188579,TAVAZZANO 5RP GT 2,EP PRODUZIONE SPA,250.0,2004.0,Montanaso Lombardo (LO),,EUROPE,EU
WRI1002962,TAVAZZANO,45.3325,9.4364,1016183,ITA,ITALY,1520.0,Gas,2005.0,E. On,1016183,1151871,TAVAZZANO 6,EP PRODUZIONE SPA,320.0,1982.0,Montanaso Lombardo (LO),,EUROPE,EU
WRI1002962,TAVAZZANO,45.3325,9.4364,1016183,ITA,ITALY,1520.0,Gas,2005.0,E. On,1016183,1188580,TAVAZZANO 6RP GT 1,EP PRODUZIONE SPA,250.0,2005.0,Montanaso Lombardo (LO),,EUROPE,EU
WRI1002962,TAVAZZANO,45.3325,9.4364,1016183,ITA,ITALY,1520.0,Gas,2005.0,E. On,1016183,1151872,TAVAZZANO 7,EP PRODUZIONE SPA,320.0,1991.0,Montanaso Lombardo (LO),,EUROPE,EU
WRI1002962,TAVAZZANO,45.3325,9.4364,1016183,ITA,ITALY,1520.0,Gas,2005.0,E. On,1016183,1151873,TAVAZZANO 8,EP PRODUZIONE SPA,320.0,1992.0,Montanaso Lombardo (LO),,EUROPE,EU
WRI1002965,TIMPAGRANDE,39.1756,16.7808,1016187,ITA,ITALY,395.0,Hydro,,,1016187,1152743,TIMPAGRANDE 1,A2A SPA,67.5,1963.0,Cotronei (CZ),,EUROPE,EU
WRI1002965,TIMPAGRANDE,39.1756,16.7808,1016187,ITA,ITALY,395.0,Hydro,,,1016187,1152744,TIMPAGRANDE 2,A2A SPA,67.5,1979.0,Cotronei (CZ),,EUROPE,EU
WRI1002965,TIMPAGRANDE,39.1756,16.7808,1016187,ITA,ITALY,395.0,Hydro,,,1016187,1227386,TIMPAGRANDE 3,A2A SPA,78.5,1980.0,Cotronei (CZ),,EUROPE,EU
WRI1002966,TOR DI VALLE,41.8117,12.4228,1009719,ITA,ITALY,223.0,Gas,,GDF Suez,1009719,1153368,TOR DI VALLE-1 GT 3,ACEA ENERGIA SPA,19.32,1983.0,Roma (RM),,EUROPE,EU
WRI1002966,TOR DI VALLE,41.8117,12.4228,1009719,ITA,ITALY,223.0,Gas,,GDF Suez,1009719,1153369,TOR DI VALLE-2 GT 1,ACEA ENERGIA SPA,41.04,1997.0,Roma (RM),,EUROPE,EU
WRI1002966,TOR DI VALLE,41.8117,12.4228,1009719,ITA,ITALY,223.0,Gas,,GDF Suez,1009719,1153370,TOR DI VALLE-2 GT 2,ACEA ENERGIA SPA,41.04,1997.0,Roma (RM),,EUROPE,EU
WRI1002966,TOR DI VALLE,41.8117,12.4228,1009719,ITA,ITALY,223.0,Gas,,GDF Suez,1009719,1277970,TOR DI VALLE-3 IC 1,ACEA ENERGIA SPA,9.5,2017.0,Roma (RM),,EUROPE,EU
WRI1002966,TOR DI VALLE,41.8117,12.4228,1009719,ITA,ITALY,223.0,Gas,,GDF Suez,1009719,1277971,TOR DI VALLE-3 IC 2,ACEA ENERGIA SPA,9.5,2017.0,Roma (RM),,EUROPE,EU
WRI1002967,TORBOLE,45.8695,10.8756,1016188,ITA,ITALY,110.0,Hydro,,,1016188,1153395,TORBOLE 1,HYDRO DOLOMITI ENEL SRL,62.0,1963.0,Nago Torbole (TN),,EUROPE,EU
WRI1002967,TORBOLE,45.8695,10.8756,1016188,ITA,ITALY,110.0,Hydro,,,1016188,1153396,TORBOLE 2,HYDRO DOLOMITI ENEL SRL,62.0,1963.0,Nago Torbole (TN),,EUROPE,EU
